id,name,catalog_type,catalog_label,quality,territory_id,territory_name,territory_role,claim_nairacoin,lat,lon,image,wikimedia_commons,mapillary,wikipedia
w_791453174,Christ The King Hospital,hospital,Hospital,B,trans_ekulu,Trans-Ekulu,unclaimed,24,6.4794149,7.4868631,https://enugupoi.appspot.com/view/binaryData?blobKey=build_POI-Picture-Form_1374250655%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A134b784e-fc7c-4cfa-94f2-76b97d139f44%5D%2FPOI_Picture1,,,
n_8753751530,Announciation Specialist hospital,hospital,Hospital,B,unclaimed,Unclaimed area,unclaimed,24,6.4684403,7.5919103,,,,
n_8753752087,First Bank Ogui road,bank,Bank,B,ogui,Ogui,unclaimed,0,6.4426429,7.4944371,,,,
n_8753752088,Otigba Junction,civic,Civic,B,unclaimed,Unclaimed area,unclaimed,36,6.4611333,7.5089488,,,,
n_8753753629,Another level Bar,food,Food,B,unclaimed,Unclaimed area,unclaimed,48,6.5041921,7.5106251,,,,
n_8753753630,Godfery Okoye University,school,School,B,unclaimed,Unclaimed area,unclaimed,24,6.487405,7.5911694,,,,
n_8753753695,Enugu State Housing Development,civic,Civic,B,unclaimed,Unclaimed area,unclaimed,36,6.4444328,7.4808454,,,,
n_8753756336,Timber market Abakpa,market,Market,B,trans_ekulu_extension,Trans-Ekulu Extension,unclaimed,60,6.4957015,7.5024551,,,,
n_8753756337,Coal City University Enugu,school,School,B,unclaimed,Unclaimed area,unclaimed,24,6.4617555,7.5866013,,,,
n_8753756338,Anammco,civic,Civic,B,emene,Emene,playable_faction,30,6.4627403,7.5554274,,,,
n_8753757385,Oye emene Market,market,Market,B,emene,Emene,playable_faction,50,6.4787045,7.5784307,,,,
n_8753759199,Fidelity estate,civic,Civic,B,unclaimed,Unclaimed area,unclaimed,36,6.4527311,7.495951,,,,
n_8753762212,Ugbene 2 road,civic,Civic,B,trans_ekulu_extension,Trans-Ekulu Extension,unclaimed,36,6.4980579,7.5024062,,,,
n_8753768210,- Marist Polytechnic Emene,civic,Civic,B,emene,Emene,playable_faction,30,6.4871397,7.5646835,,,,
n_8753773220,Caritas University,school,School,B,emene,Emene,playable_faction,20,6.5037334,7.5692315,,,,
n_8753773222,Eke Obinagu Market,market,Market,B,unclaimed,Unclaimed area,unclaimed,60,6.4687068,7.6010143,,,,
n_8753774535,Elim Plaza,civic,Civic,B,ogui,Ogui,unclaimed,36,6.4546246,7.503075,,,,
n_8753782922,National identity management commission,civic,Civic,B,emene,Emene,playable_faction,30,6.4607202,7.5767463,,,,
n_8753782923,Memfys Hospital,hospital,Hospital,B,trans_ekulu,Trans-Ekulu,unclaimed,24,6.4771182,7.4926629,,,,
n_8753782940,Nigerian Postal service,civic,Civic,B,unclaimed,Unclaimed area,unclaimed,36,6.443279,7.4885249,,,,
n_8753783065,Dolphin,food,Food,B,ogui,Ogui,unclaimed,48,6.4574699,7.5087577,,,,
n_8753785520,Adorable British College,school,School,B,emene,Emene,playable_faction,20,6.4553093,7.5578671,,,,
n_8753785603,Slot,civic,Civic,B,unclaimed,Unclaimed area,unclaimed,36,6.443157,7.491036,,,,
n_8753785738,Enugu state government secretariat,civic,Civic,B,unclaimed,Unclaimed area,unclaimed,36,6.4456914,7.4851119,,,,
n_8753786767,Agofure park,park,Park,B,unclaimed,Unclaimed area,unclaimed,24,6.4385958,7.4881237,,,,
n_8753787677,NYSC secretariat,civic,Civic,B,unclaimed,Unclaimed area,unclaimed,36,6.4537451,7.482723,,,,
n_8753791521,Federal NeuroPsychiatrist hospital,hospital,Hospital,B,new_haven,New Haven,unclaimed,24,6.4605893,7.532368,,,,
n_8753791522,St Leo the great Catholic church,worship,Worship,B,unclaimed,Unclaimed area,unclaimed,30,6.4799612,7.509256,,,,
n_8753791523,Oakland Park,park,Park,B,ogui,Ogui,unclaimed,24,6.4555095,7.5025242,,,,
n_8753793446,Federal Road Safety Commission,civic,Civic,B,unclaimed,Unclaimed area,unclaimed,36,6.4524847,7.4827629,,,,
n_8753798728,Garden Plaza,park,Park,B,unclaimed,Unclaimed area,unclaimed,24,6.4544102,7.4925756,,,,
n_8753833961,Police Command Headquarters,civic,Civic,B,unclaimed,Unclaimed area,unclaimed,36,6.444614,7.484979,,,,
n_8753835819,CBN Enugu regional office,civic,Civic,B,unclaimed,Unclaimed area,unclaimed,36,6.4474048,7.489379,,,,
n_8753835935,Faith Motors,shop,Shop,B,ogbete,Ogbete,prize_zone,52,6.4374698,7.4866731,,,,
n_8753836534,Peace Park,park,Park,B,ogbete,Ogbete,prize_zone,30,6.4380595,7.4862566,,,,
n_8753844692,Madam Omeife,food,Food,B,ogui,Ogui,unclaimed,48,6.4396803,7.4976265,,,,
n_8753846143,Emily,food,Food,B,ogui,Ogui,unclaimed,48,6.4394499,7.4951833,,,,
n_8753846443,Albertina electronics,shop,Shop,B,unclaimed,Unclaimed area,unclaimed,42,6.4351409,7.4921984,,,,
n_8753851147,Dmatel hotel and suites,hotel,Hotel,B,independence_layout,Independence Layout,playable_faction,30,6.4539275,7.5168252,,,,
n_8753852287,Roban Stores Independence avenue,civic,Civic,B,independence_layout,Independence Layout,playable_faction,30,6.4489441,7.5127035,,,,
n_8753853751,Nipost Office,civic,Civic,B,ogui,Ogui,unclaimed,36,6.4493575,7.500832,,,,
n_8754414724,Christ the king catholic church,worship,Worship,B,unclaimed,Unclaimed area,unclaimed,30,6.4644852,7.4937725,,,,
n_8754422832,Saint Mulumba,worship,Worship,B,new_haven,New Haven,unclaimed,30,6.4570428,7.5249892,,,,
w_945536211,Saint Mulumba,worship,Worship,B,new_haven,New Haven,unclaimed,30,6.45676,7.5261323,,,,
n_8754422833,New Haven Suites,civic,Civic,B,new_haven_extension,New Haven Extension,unclaimed,36,6.4621085,7.5442372,,,,
n_8754422850,Glo world Enugu,civic,Civic,B,unclaimed,Unclaimed area,unclaimed,36,6.4429262,7.48727,,,,
n_8754442589,Citi gas and mineral resources limited,civic,Civic,B,new_haven_extension,New Haven Extension,unclaimed,36,6.4541238,7.5410745,,,,
n_8754447269,Villa italia Hotel,hotel,Hotel,B,independence_layout,Independence Layout,playable_faction,30,6.4157416,7.5119928,,,,
n_8754447270,Maria Assumpta parish,worship,Worship,B,uwani,Uwani,unclaimed,30,6.4057871,7.5006292,,,,
n_8754447491,Veromica Suites,hotel,Hotel,B,unclaimed,Unclaimed area,unclaimed,36,6.4648092,7.4965471,,,,
n_8754448957,Market Square,market,Market,B,unclaimed,Unclaimed area,unclaimed,60,6.4597785,7.5084066,,,,
n_8754448961,Maryland estate,civic,Civic,B,independence_layout,Independence Layout,playable_faction,30,6.4205648,7.5193683,,,,
n_8754449647,Loma Linda Extension,food,Food,B,independence_layout,Independence Layout,playable_faction,40,6.4186297,7.5143847,,,,
n_8754449705,DEC Enugu Microfinance bank,bank,Bank,B,independence_layout,Independence Layout,playable_faction,0,6.4342891,7.5195215,,,,
n_8754454486,Ntachi Osa New Haven,civic,Civic,B,new_haven,New Haven,unclaimed,36,6.459156,7.5186598,,,,
n_8754456280,Domino’s Pizza Enugu,food,Food,B,unclaimed,Unclaimed area,unclaimed,48,6.4601901,7.4967755,,,,
n_8754457347,Church of Christ Emene 2,worship,Worship,B,emene,Emene,playable_faction,25,6.4665664,7.5527089,,,,
n_8754457771,Diamond estate,civic,Civic,B,independence_layout,Independence Layout,playable_faction,30,6.4368808,7.5355861,,,,
n_8754457772,Police post Maryland,civic,Civic,B,independence_layout,Independence Layout,playable_faction,30,6.4192042,7.5074641,,,,
n_8754459351,Dragon Bar,food,Food,B,unclaimed,Unclaimed area,unclaimed,48,6.4629027,7.5131972,,,,
n_8754465444,Nigerian Immigration,civic,Civic,B,independence_layout,Independence Layout,playable_faction,30,6.4319506,7.5146482,,,,
n_8754466854,IMT Campus 3,school,School,B,independence_layout,Independence Layout,playable_faction,20,6.4289032,7.5174478,,,,
n_8754466855,St Vincent De Paul Catholic church,worship,Worship,B,unclaimed,Unclaimed area,unclaimed,30,6.4123612,7.4947242,,,,
n_8754467537,Ochiri Plaza,civic,Civic,B,emene,Emene,playable_faction,30,6.464946,7.5403243,,,,
n_8754467538,New Haven Extension,civic,Civic,B,emene,Emene,playable_faction,30,6.4637864,7.5443637,,,,
n_8754467570,Timber Maryland,civic,Civic,B,uwani,Uwani,unclaimed,36,6.4139374,7.5029144,,,,
n_8754472384,Court of appeal Enugu,civic,Civic,B,independence_layout,Independence Layout,playable_faction,30,6.4398783,7.5223903,,,,
n_8754472593,Apostolic faith church,worship,Worship,B,independence_layout,Independence Layout,playable_faction,25,6.439502,7.5132896,,,,
n_8754472671,Liberty estate phase 2,worship,Worship,B,independence_layout,Independence Layout,playable_faction,25,6.4343381,7.5237236,,,,
n_8754473353,ministry of transport,worship,Worship,B,independence_layout,Independence Layout,playable_faction,25,6.435947,7.5196138,,,,
n_8754473551,Heliu Estate Enugu,civic,Civic,B,unclaimed,Unclaimed area,unclaimed,36,6.4064842,7.5293455,,,,
n_8754473552,Abacha special zik avenue,food,Food,B,unclaimed,Unclaimed area,unclaimed,48,6.4329789,7.4965821,,,,
n_8754474363,Unity Park,park,Park,B,independence_layout,Independence Layout,playable_faction,20,6.441447849999999,7.5215972,,,,
n_8754474450,Vita gracia estate,civic,Civic,B,independence_layout,Independence Layout,playable_faction,30,6.4430779,7.5309042,,,,
n_8754475866,Brown and Brown Center,civic,Civic,B,independence_layout,Independence Layout,playable_faction,30,6.4452245,7.5292102,,,,
n_8754476425,Maryland secondary school,school,School,B,independence_layout,Independence Layout,playable_faction,20,6.4141038,7.5128511,,,,
n_8754479084,celebrities,civic,Civic,B,unclaimed,Unclaimed area,unclaimed,36,6.4562443,7.4926299,,,,
n_8754480805,Top Rank Hotel,hotel,Hotel,B,independence_layout,Independence Layout,playable_faction,30,6.4311882,7.5194315,,,,
n_8754480806,Maria Rosa Mystica Parish,worship,Worship,B,independence_layout,Independence Layout,playable_faction,25,6.4268268,7.5316665,,,,
n_8754481308,All saints church GRA Enugu,worship,Worship,B,thinkers_corner,Thinkers Corner,unclaimed,30,6.464712,7.5256021,,,,
n_8754484790,"Fire Service, Ogui Road",civic,Civic,B,new_haven,New Haven,unclaimed,36,6.4583145,7.5098206,,,,
n_8754486084,Enugu State House of Assembly,civic,Civic,B,independence_layout,Independence Layout,playable_faction,30,6.4362182,7.5168142,,,,
n_8754486210,Kilimanjaro restaurant and Bar,food,Food,B,independence_layout,Independence Layout,playable_faction,40,6.4378288,7.514866,,,,
n_8754486555,Enugu state high court,civic,Civic,B,independence_layout,Independence Layout,playable_faction,30,6.4361353,7.5185708,,,,
n_8754488903,MTN Office Zik Avenue,civic,Civic,B,unclaimed,Unclaimed area,unclaimed,36,6.4322178,7.4944601,,,,
n_8754489639,Eden crest hotel,hotel,Hotel,B,unclaimed,Unclaimed area,unclaimed,36,6.4600219,7.5010498,,,,
n_8754489829,Octopus,civic,Civic,B,independence_layout,Independence Layout,playable_faction,30,6.452914,7.5301773,,,,
n_8754490471,Voodoo lounge,food,Food,B,unclaimed,Unclaimed area,unclaimed,48,6.4659889,7.4941831,,,,
n_8754490472,trade fair complex,civic,Civic,B,unclaimed,Unclaimed area,unclaimed,36,6.4654257,7.4972623,,,,
n_8754490616,Genesis restaurant zik avenue,food,Food,B,unclaimed,Unclaimed area,unclaimed,48,6.4357716,7.4803746,,,,
n_8754496460,Abakpa Market,market,Market,B,unclaimed,Unclaimed area,unclaimed,60,6.4821283,7.5160936,,,,
w_1433362624,Abakpa Market,market,Market,B,unclaimed,Unclaimed area,unclaimed,60,6.4834721,7.5162545,,,,
n_9234146448,Cubana club & Bar,food,Food,B,independence_layout,Independence Layout,playable_faction,40,6.4454276,7.5151507,,,,
n_9644326190,UNEC Stadium,pitch,Pitch,B,independence_layout,Independence Layout,playable_faction,35,6.4267831,7.497786,,,,
n_9646966180,Hilton Park & Resort Ltd.,hotel,Hotel,B,unclaimed,Unclaimed area,unclaimed,36,6.5063918,7.5100747,,,,
n_9800726601,Vivid Reflections (Nig) Ltd.,shop,Shop,B,new_haven,New Haven,unclaimed,42,6.4590514,7.5319442,,,,
n_10581904941,lambi,food,Food,B,unclaimed,Unclaimed area,unclaimed,48,6.4149041,7.4818256,,,,
n_10581904942,drinks by lambi,food,Food,B,unclaimed,Unclaimed area,unclaimed,48,6.4150197,7.4827251,,,,
n_10746300705,Nondon,hotel,Hotel,B,new_haven,New Haven,unclaimed,36,6.4600934,7.527128,,,,
n_10922038202,Simple Aim Paza,shop,Shop,B,unclaimed,Unclaimed area,unclaimed,42,6.4668142,7.5980978,,,,
n_10922040383,Sochi Petroleum,fuel,Fuel station,B,unclaimed,Unclaimed area,unclaimed,24,6.464835,7.592959,,,,
n_10922065147,Akpouga Nike Market,market,Market,B,unclaimed,Unclaimed area,unclaimed,60,6.4681336,7.6023965,,,,
n_11396389530,PPM,worship,Worship,B,unclaimed,Unclaimed area,unclaimed,30,6.4416205,7.5023539,,,,
n_11396393143,Coal City Plaza,shop,Shop,B,ogui,Ogui,unclaimed,42,6.4358114,7.4919994,,,,
n_11396399055,N-C-Angus,fuel,Fuel station,B,unclaimed,Unclaimed area,unclaimed,24,6.4419515,7.5018341,,,,
n_11396426694,Ogui Police Station,civic,Civic,B,ogui,Ogui,unclaimed,36,6.4417471,7.4952698,,,,
n_11397559832,UNEC,school,School,B,independence_layout,Independence Layout,playable_faction,20,6.4246001,7.505567,,,,
n_11579054269,OFFRS QTRS 2,hotel,Hotel,B,unclaimed,Unclaimed area,unclaimed,36,6.4656674,7.5094127,,,,
n_12747920823,Comms,shop,Shop,B,emene,Emene,playable_faction,35,6.4685466,7.558672,,,,
n_12964360180,UNEC Lion Statue,landmark,Landmark,B,independence_layout,Independence Layout,playable_faction,50,6.4285659,7.4983413,,,,
n_13170584597,New Artisan,market,Market,B,unclaimed,Unclaimed area,unclaimed,60,6.4526825,7.5417218,,,,
n_13170601823,Nowas,transit,Transit,B,unclaimed,Unclaimed area,unclaimed,18,6.4821936,7.501208,,,,
n_13170601824,Nowas Filling Station,fuel,Fuel station,B,unclaimed,Unclaimed area,unclaimed,24,6.4823649,7.5013108,,,,
n_13171248093,Liberty,transit,Transit,B,abakpa,Abakpa,playable_faction,15,6.485638,7.5163017,,,,
n_13171248096,Fire Service,transit,Transit,B,new_haven,New Haven,unclaimed,18,6.4588547,7.5097563,,,,
n_13171397012,Shoprite Mall,mall,Mall,B,unclaimed,Unclaimed area,unclaimed,54,6.4599176,7.4962077,,,,
n_13173782553,Ugbo-Ezeji,transit,Transit,B,abakpa,Abakpa,playable_faction,15,6.4830484,7.5307468,,,,
n_13173782554,Ifo Field,transit,Transit,B,abakpa,Abakpa,playable_faction,15,6.4817629,7.5378124,,,,
n_13175470646,Umuchigbo Secondary School,school,School,B,unclaimed,Unclaimed area,unclaimed,24,6.4955251,7.5329412,,,,
n_13696036519,Bon Hotel Platinum,hotel,Hotel,B,independence_layout,Independence Layout,playable_faction,30,6.4388958,7.5149651,,,,
n_13959213369,Jombo's Kitchen,food,Food,B,thinkers_corner,Thinkers Corner,unclaimed,48,6.467189,7.522927,,,,
n_14104703978,ICC Hotel,hotel,Hotel,B,independence_layout,Independence Layout,playable_faction,30,6.4404414,7.5167934,,,,
w_518124114,Polo Park Mall,mall,Mall,B,unclaimed,Unclaimed area,unclaimed,54,6.4601783,7.4959705,,,,
w_545122836,"Love Garden ,UNEC",park,Park,B,independence_layout,Independence Layout,playable_faction,20,6.4245828,7.5055689,,,,
w_572378769,Kingdom Hall of Jehovah,worship,Worship,B,unclaimed,Unclaimed area,unclaimed,30,6.4301294,7.4975164,,,,
w_608710538,ST MULUMBUS CATHOLIC CHURCH UNEC,worship,Worship,B,independence_layout,Independence Layout,playable_faction,25,6.4286324,7.5065681,,,,
w_608930869,Jopal Inn,food,Food,B,independence_layout,Independence Layout,playable_faction,40,6.4273032,7.5076473,,,,
w_608962705,UNEC Lawn,pitch,Pitch,B,independence_layout,Independence Layout,playable_faction,35,6.4261578,7.5040736,,,,
w_608964574,UNEC VOLLEYBALL FIELD,pitch,Pitch,B,independence_layout,Independence Layout,playable_faction,35,6.4264807,7.5042925,,,,
w_608971723,EATERY,food,Food,B,independence_layout,Independence Layout,playable_faction,40,6.4267228,7.5096638,,,,
w_617584126,Nnamdi Azikiwe Stadium,pitch,Pitch,B,ogui,Ogui,unclaimed,42,6.4442601,7.4964734,,,,en:Nnamdi Azikiwe Stadium
w_629619668,First Baptist Church,worship,Worship,B,uwani,Uwani,unclaimed,30,6.4211061,7.4923559,,,,
w_629619669,Baptist Church Office,worship,Worship,B,uwani,Uwani,unclaimed,30,6.4209297,7.4925064,,,,
w_630038813,Wesley Cathedral,worship,Worship,B,uwani,Uwani,unclaimed,30,6.4225292,7.4940956,,,,
w_630039653,SCRIPTURE UNION ENUGU REGIONAL HOUSE,worship,Worship,B,unclaimed,Unclaimed area,unclaimed,30,6.4161638,7.4919022,,,,
w_630041284,Holy Trinity Church,worship,Worship,B,uwani,Uwani,unclaimed,30,6.4020704,7.4954456,,,,
w_632445154,Emmanuel Anglican Church,worship,Worship,B,uwani,Uwani,unclaimed,30,6.418105,7.4956647,,,,
w_632536974,SACRED HEART CATHOLIC CHURCH,worship,Worship,B,uwani,Uwani,unclaimed,30,6.4222138,7.4876841,,,,
w_640143543,Enugu City Golf Course,pitch,Pitch,B,unclaimed,Unclaimed area,unclaimed,42,6.4613373,7.4853386,,,,
w_642146597,Chapel Of Redemption UNEC,worship,Worship,B,independence_layout,Independence Layout,playable_faction,25,6.4251035,7.5031241,,,,
w_642228554,UBA Bank,bank,Bank,B,independence_layout,Independence Layout,playable_faction,0,6.4255783,7.5021397,,,,
w_710750867,Rivonia pool,pitch,Pitch,B,independence_layout,Independence Layout,playable_faction,35,6.4316917,7.5244697,,,,
w_760014544,Railway Line Ogbete Market,market,Market,B,ogbete,Ogbete,prize_zone,75,6.4351947,7.4852329,,,,
w_770851671,manuwa bus sop,transit,Transit,B,independence_layout,Independence Layout,playable_faction,15,6.425058,7.5076468,,,,
w_791453166,Abakpa Nike Health Centre,hospital,Hospital,B,unclaimed,Unclaimed area,unclaimed,24,6.4796201,7.5159044,https://enugupoi.appspot.com/view/binaryData?blobKey=build_POI-Picture-Form_1374250655%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A3e0e7db0-e508-44ba-8243-a5ea7584f69d%5D%2FPOI_Picture1,,,
w_791453168,Alpha Specialist Hospital,hospital,Hospital,B,trans_ekulu,Trans-Ekulu,unclaimed,24,6.4790177,7.494263,https://enugupoi.appspot.com/view/binaryData?blobKey=build_POI-Picture-Form_1374250655%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac4842737-aac3-4540-8c1d-12b86d83d7b7%5D%2FPOI_Picture1,,,
w_791453169,St Gabriel's Specialist Hospital,hospital,Hospital,B,trans_ekulu,Trans-Ekulu,unclaimed,24,6.4785291,7.4938352,https://enugupoi.appspot.com/view/binaryData?blobKey=build_POI-Picture-Form_1374250655%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A62f2e696-c503-48cc-ba41-7063c8708f43%5D%2FPOI_Picture1,,,
w_791453181,Colliery Hospital,hospital,Hospital,B,unclaimed,Unclaimed area,unclaimed,24,6.4493196,7.477465,https://enugupoi.appspot.com/view/binaryData?blobKey=build_POI-Picture-Form_1374250655%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A609ddcba-5366-425a-b4b0-67fb07c0b122%5D%2FPOI_Picture1,,,
w_791453184,Enugu State Medical Diagnostic Centre,hospital,Hospital,B,unclaimed,Unclaimed area,unclaimed,24,6.4553839,7.4954882,https://enugupoi.appspot.com/view/binaryData?blobKey=build_POI-Picture-Form_1374250655%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ab3cbf237-b2e2-4032-aaf9-ccb12df98f08%5D%2FPOI_Picture1,,,
w_791453186,Health Solutions Specialist Hospital,hospital,Hospital,B,trans_ekulu,Trans-Ekulu,unclaimed,24,6.4768291,7.4904267,,,,
w_791453192,Mbanefo Hospital,hospital,Hospital,B,trans_ekulu,Trans-Ekulu,unclaimed,24,6.4730611,7.5046212,https://enugupoi.appspot.com/view/binaryData?blobKey=build_POI-Picture-Form_1374250655%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A75d0d832-d57d-4e9b-9f26-43fe406a88a8%5D%2FPOI_Picture1,,,
w_791453196,Obu Amarachukwu Emmanuel Hospital & Maternity,hospital,Hospital,B,unclaimed,Unclaimed area,unclaimed,24,6.4824966,7.5091291,https://enugupoi.appspot.com/view/binaryData?blobKey=build_POI-Picture-Form_1374250655%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A6a62b567-afe0-4edb-8690-d85ba611094d%5D%2FPOI_Picture1,,,
w_791724801,Rail Way Hospital,hospital,Hospital,B,unclaimed,Unclaimed area,unclaimed,24,6.4479242,7.4962003,https://enugupoi.appspot.com/view/binaryData?blobKey=build_POI-Picture-Form_1374250655%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A20d89ad7-ad8f-46dd-bf53-427b9a876204%5D%2FPOI_Picture1,,,
w_791724805,Gerald Hospital,hospital,Hospital,B,independence_layout,Independence Layout,playable_faction,20,6.4145041,7.5093793,,,,
w_791724808,German Leprosy & Tb Relief Association,hospital,Hospital,B,independence_layout,Independence Layout,playable_faction,20,6.4272064,7.5175267,,,,
w_792054610,Ogui Nike Health Center,hospital,Hospital,B,unclaimed,Unclaimed area,unclaimed,24,6.4334422,7.5014753,,,,
w_792054615,Niger Foundation Hospital &Diagnostic Center,hospital,Hospital,B,independence_layout,Independence Layout,playable_faction,20,6.4430439,7.5135802,,,,
w_792054618,Neo Hospital,hospital,Hospital,B,independence_layout,Independence Layout,playable_faction,20,6.4513143,7.5238781,,,,
w_796944669,"Mammography Unit, Enugu State University Teaching Hospital",school,School,B,unclaimed,Unclaimed area,unclaimed,24,6.4630116,7.4939925,https://enugupoi.appspot.com/view/binaryData?blobKey=build_POI-Picture-Form_1374250655%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A5ee43b83-37ba-4e60-91dd-781a7018156a%5D%2FPOI_Picture1,,,
w_796948506,"Physiotherapy Dept, Enugu State University Teaching Hospital",school,School,B,unclaimed,Unclaimed area,unclaimed,24,6.4613514,7.4940193,https://enugupoi.appspot.com/view/binaryData?blobKey=build_POI-Picture-Form_1374250655%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A3ee51818-39b2-4d27-92fb-3715bdcd8617%5D%2FPOI_Picture1,,,
w_796949850,"Surgical Ward, Enugu State University Teaching Hospital",school,School,B,unclaimed,Unclaimed area,unclaimed,24,6.4618337,7.4944456,https://enugupoi.appspot.com/view/binaryData?blobKey=build_POI-Picture-Form_1374250655%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A30836dc6-6349-4512-b108-0321f053c704%5D%2FPOI_Picture1,,,
w_796952567,"Theatre, Enugu State University Teaching Hospital",school,School,B,unclaimed,Unclaimed area,unclaimed,24,6.4623226,7.4941349,https://enugupoi.appspot.com/view/binaryData?blobKey=build_POI-Picture-Form_1374250655%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acc78e7b9-d2ed-45cf-9ded-43a16fe716f3%5D%2FPOI_Picture1,,,
w_796954147,"Radiology Dept, Enugu State University Teaching Hospital",school,School,B,unclaimed,Unclaimed area,unclaimed,24,6.4630715,7.4942825,https://enugupoi.appspot.com/view/binaryData?blobKey=build_POI-Picture-Form_1374250655%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ae72bca12-8d7a-4f2b-9a0e-971f9592477c%5D%2FPOI_Picture1,,,
w_796958283,ESUT College of Medicine Enugu,school,School,B,unclaimed,Unclaimed area,unclaimed,24,6.4623007,7.4947013,https://enugupoi.appspot.com/view/binaryData?blobKey=build_POI-Picture-Form_1374250655%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A22cd6bc8-b546-4a96-b47d-4cf783997d8f%5D%2FPOI_Picture1,,,
w_819142900,Piccola Opera Specialist Hospital,hospital,Hospital,B,unclaimed,Unclaimed area,unclaimed,24,6.4484249,7.4847156,https://enugupoi.appspot.com/view/binaryData?blobKey=build_POI-Picture-Form_1374250655%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A3e8f5e85-7ef0-487e-9913-65710f729dd9%5D%2FPOI_Picture1,,,
w_923599834,Albertina Electronics Nigeria Ltd,shop,Shop,B,unclaimed,Unclaimed area,unclaimed,42,6.435354,7.4942988,,,,
w_945532713,pool,pitch,Pitch,B,new_haven,New Haven,unclaimed,42,6.4607298,7.5328051,,,,
w_945534816,New Hacen Synagogue God's Sabbath Mission,worship,Worship,B,new_haven,New Haven,unclaimed,30,6.4566041,7.5308047,,,,
w_1046819673,"Christ the King, Parish",worship,Worship,B,unclaimed,Unclaimed area,unclaimed,30,6.4639631,7.4938127,,,,
w_1062909973,Lion Statue,landmark,Landmark,B,independence_layout,Independence Layout,playable_faction,50,6.4413561,7.5214302,,,,
w_1065179280,national orthpaedic hospital,hospital,Hospital,B,thinkers_corner,Thinkers Corner,unclaimed,24,6.4656487,7.522714,,,,
w_1065970064,XX Arena and Lounge,food,Food,B,independence_layout,Independence Layout,playable_faction,40,6.4161517,7.5217164,,,,
w_1065980014,Ilo Travelers Lodge Hotel,hotel,Hotel,B,uwani,Uwani,unclaimed,36,6.4183974,7.4942652,https://enugupoi.appspot.com/view/binaryData?blobKey=build_POI-Picture-Form_1374250655%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad6e55c18-4812-4edc-9cd5-bc3cc3c0f69e%5D%2FPOI_Picture1,,,
w_1066222371,National Orientation Agency,civic,Civic,B,independence_layout,Independence Layout,playable_faction,30,6.4483122,7.5141742,,,,
w_1067483764,Bona Pharmacy,pharmacy,Pharmacy,B,new_haven,New Haven,unclaimed,36,6.4566304,7.5319067,,,,
w_1068252743,lambi inn,hotel,Hotel,B,unclaimed,Unclaimed area,unclaimed,36,6.4153327,7.4828473,,,,
w_1070485961,Cekon,fuel,Fuel station,B,unclaimed,Unclaimed area,unclaimed,24,6.4605851,7.4771527,,,,
w_1074567669,Medical Center,hospital,Hospital,B,independence_layout,Independence Layout,playable_faction,20,6.424096,7.5068905,,,,
w_1088769079,Gold Value Hotel,hotel,Hotel,B,new_haven,New Haven,unclaimed,36,6.4575763,7.5329053,,,,
w_1125508400,Mariere Bus Stop,transit,Transit,B,independence_layout,Independence Layout,playable_faction,15,6.425665,7.5069221,,,,
w_1125966284,IJ AIRPORT,park,Park,B,independence_layout,Independence Layout,playable_faction,20,6.4252335,7.5081946,,,,
w_1135169946,lambi's park- attatched to cafe,park,Park,B,unclaimed,Unclaimed area,unclaimed,24,6.4151175,7.481884,,,,
w_1135169952,lambi church,worship,Worship,B,unclaimed,Unclaimed area,unclaimed,30,6.4153993,7.4823474,,,,
w_1135169961,lambi town,hospital,Hospital,B,unclaimed,Unclaimed area,unclaimed,24,6.4149826,7.4823889,,,,
